LOOKBACK,EXIT_LOOKBACK,MAX_STOCKS,HURST_WINDOW,HURST_TREND,HURST_REVERT,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio,Return: Inception -> 2020-03-23 [%],Return: 2020-03-23 -> 2021-10-18 [%],Return: 2021-10-18 -> 2023-03-27 [%],Return: 2023-03-27 -> 2024-09-24 [%],Return: 2024-09-24 -> 2025-09-30 [%]
180,20,30,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2192018.44839298,119.20184483929799,463.29777520758944,99.70113617379502,0.0,11.998914764778009,143 days,586,567,19,-85514.75999999997,60.670194003527335,310.6382978723404,-52.4264705882353,18.639471028306346,-10.126181122299744,55 days 13:36:16.744186046,41 days 18:24:39.452054794,2.843857029528272,2230.8258321105322,1.239924590989273,1.141833866076188,1.2822781222475041,1.7222869662812823,0.0,29.800606982272026,2.0904322439900027,69.85788646763403,-0.8070157946245753
180,20,30,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,6375703.600207327,537.5703600207327,463.29777520758944,99.62912945305746,0.0,31.809052304634715,139 days,751,736,15,-97867.3099999998,57.33695652173913,443.76803821707165,-57.96296296296296,20.84351444987628,-10.557737120529339,57 days 05:44:38.672985782,46 days 11:13:50.769230769,3.8188625370385174,7420.005018271311,1.9042071724755407,1.1129413722441248,1.3734270156937538,2.8412577803957997,14.963955208805949,174.0965064040131,30.719609510180874,53.393538206924354,5.435857020062357
180,20,30,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3304533.568850652,230.45335688506518,463.29777520758944,99.89525920784904,0.0,35.27602352833948,417 days,798,782,16,-175707.06999999998,56.649616368286445,323.88059701492534,-63.777492640524414,18.086734700244595,-10.535773571975666,51 days 18:47:56.749435666,50 days 19:30:48.071216617,2.2457710056102242,3156.553761077268,1.1883060035608852,0.6122726638279796,1.21622681726163,1.7355427462049808,19.83271979257399,130.95597652636965,-7.774744521668205,45.86516407041496,-1.1451759798883716
180,20,30,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1559778.8950132206,55.97788950132205,463.29777520758944,99.9879417207124,0.0,52.25802267464432,1092 days,769,753,16,-190057.23,56.97211155378486,310.6382978723404,-61.70212998771246,17.760151977033,-11.017483747019561,51 days 07:49:55.804195804,47 days 18:24:35.776397515,1.5751394275754564,985.0442489840893,0.5093335826554497,0.14435897260706546,1.0816320820138832,0.707028587486447,-41.770886075549,106.65649718436865,-2.0373985839801385,56.15452279254504,-0.21202948019580997
180,20,30,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2191471.0429739095,119.14710429739097,463.29777520758944,99.9811692702625,0.0,27.27817221449087,487 days,770,742,28,-183319.30000000005,54.44743935309974,594.2567567567567,-52.4264705882353,18.074845183020336,-11.035017592375782,47 days 04:13:04.158415841,50 days 02:35:12.574850299,1.828828691463405,1826.0451430487442,0.8544232701833829,0.502090875375881,1.135426105475598,1.2267667956535784,-6.952877785997023,86.55024361154999,4.725199768706779,43.16522086049936,-4.104479356578125
180,20,30,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,60,10,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1260793.77,26.079377000000008,463.29777520758944,99.43142690786254,0.0,4.891015504954526,52 days,22,14,8,33968.56000000003,78.57142857142857,55.90986644702005,-21.251086012163338,24.404961358962574,-11.593240435981617,39 days 08:43:38.181818182,82 days 16:00:00,7.86895353978281,16201.800714285713,0.8807791369438117,0.7900543169589742,1.638118921814847,1.65789232299373,0.0,0.0,0.0,0.0,22.544483000000007
180,60,10,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2426379.45564815,142.63794556481497,463.29777520758944,99.78937554506622,0.0,16.329342801107728,300 days,95,86,9,-51497.77000000002,60.46511627906976,967.7617338972118,-54.48673952695782,49.93086220920271,-13.919117871529968,133 days 04:36:55.384615384,101 days 15:31:45.882352941,4.892230187476041,17184.618902885457,1.1424246130152342,0.9557081210216978,1.2601799748634752,1.616724217860009,0.0,16.677395080578002,10.609030187145882,100.01901393539059,-4.937855507877675
180,60,10,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3024823.0972978603,202.48230972978604,463.29777520758944,99.71575235012803,0.0,26.81518532355749,349 days,125,116,9,7673.4500000000335,60.3448275862069,967.7617338972119,-54.48673952695782,58.5581295490609,-15.428361145020206,141 days 16:27:25.714285714,123 days 22:26:05.217391304,3.788044110446105,17389.221097395344,1.2919012794074098,0.7403169188469236,1.2354411306082342,1.8486621673564858,-19.080245662136004,122.09885598105907,3.5644094150350867,95.07047563407211,-11.799933500900774
180,60,10,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2871619.262673091,187.1619262673091,463.29777520758944,99.90670931902218,0.0,33.940827888527004,636 days,144,134,10,-74633.44999999998,58.2089552238806,286.8210062333037,-61.1214277591482,39.40092130892913,-13.911144143402913,147 days 19:04:36.923076924,110 days 10:17:08.571428572,4.420982517231332,14524.273975172313,1.0667434906868132,0.5549920700707183,1.1799489936734893,1.5128675174775335,-18.857466570035974,134.54084103433718,-2.9593181773899078,90.49618056063403,-12.811579592863435
180,60,10,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2726593.6690928703,172.65936690928703,463.29777520758944,99.99842225964672,0.0,49.61126038829166,824 days,114,104,10,-52315.30000000002,56.730769230769226,459.0427728333224,-42.722371967654986,42.32073143531343,-13.96663379572389,140 days 17:53:53.898305086,121 days 18:40:00,2.878758840381398,17104.893933585285,0.7907857369871365,0.35946675188665356,1.136600711248853,1.1483427126106127,-21.177456040596997,125.40829824049122,-9.131422981353603,99.94543941618629,-6.568515646405125
180,60,10,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,5790524.974376369,479.05249743763693,463.29777520758944,99.99177747905702,0.0,34.84662853466841,649 days,120,117,3,428331.79999999993,64.95726495726495,551.1824324324325,-44.607840774381685,53.012611621615676,-12.671749676015287,140 days 04:06:18.947368422,115 days 10:32:11.707317074,6.885794409918242,37283.70234509719,1.3860001014546908,0.9552054818791911,1.2435854958721502,2.036723152002064,0.8144390551780117,254.39454412482738,3.790932192147281,66.49471911590194,7.375090077617584
180,60,10,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,60,12,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1234188.58,23.418857999999997,463.29777520758944,99.32261108458911,0.0,4.848410185360608,93 days,24,15,9,24826.720000000005,80.0,55.90986644702005,-21.251086012163338,24.369845929181867,-11.593240435981617,38 days 06:00:00,82 days 16:00:00,8.910656772136116,13957.457333333337,0.814484808660583,0.722378226129786,1.6191475727589515,1.530197920360467,0.0,0.0,0.0,0.0,20.72486000000001
180,60,12,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2594824.28593425,159.482428593425,463.29777520758944,99.86808355791109,0.0,18.250255211653165,332 days,117,105,12,-31385.309999999998,59.04761904761905,967.7617338972119,-54.48673952695782,49.54602520571008,-14.43144066267324,132 days 23:13:32.903225806,101 days 10:02:47.441860465,5.096523953882936,15487.710437469044,1.2216345371359698,0.9250574488946058,1.281496536485,1.7310898838816542,0.0,19.43811112736799,8.27491361335244,113.76868295552138,-5.860308111861292
180,60,12,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3166269.88905563,216.62698890556302,463.29777520758944,99.73912029062676,0.0,28.35942361856716,395 days,142,132,10,123287.85000000011,58.333333333333336,967.7617338972119,-54.48673952695782,70.61600401354262,-15.754414735705847,151 days,125 days 06:06:32.727272726,3.308191305513539,15477.13665951235,1.3145386768464036,0.7317221939338238,1.2394418813983525,1.89640292108709,-19.706214398023008,131.02367392665207,4.377395819484115,102.92689866415918,-17.541337278304177
180,60,12,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2817419.5919570206,181.74195919570207,463.29777520758944,99.90670931902218,0.0,36.786873053888584,642 days,165,153,12,-102186.63999999997,54.90196078431373,286.82100623330365,-61.121427759148204,43.82281395734691,-14.172224477185921,153 days 04:34:17.142857144,116 days 23:39:07.826086956,4.162794665944957,12546.4459605034,1.0614940601675513,0.5019998198828929,1.1792279836659965,1.5117604009974646,-22.90198880413597,147.18540739304055,-4.255404176928176,89.126770126931,-13.431931156356278
180,60,12,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2518324.2756527904,151.832427565279,463.29777520758944,99.99842225964672,0.0,49.58981120619605,822 days,137,125,12,-8294.55000000001,64.0,459.0427728333224,-42.722371967654986,46.817778773592835,-14.90189266397968,144 days 17:24:00,117 days 09:36:00,2.8498343717083294,12212.95060522232,0.746688430391589,0.3289323432143135,1.1297050634243286,1.078551719091928,-21.110388950491,131.60636200286615,-9.456848535244644,81.17328381818962,-8.507322016012806
180,60,12,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,5168745.54491302,416.8745544913021,463.29777520758944,99.99177747905702,0.0,35.79054108117672,681 days,133,129,4,375583.50000000035,63.565891472868216,551.1824324324325,-44.60784077438169,59.44095799709769,-12.45289097689217,156 days 03:48:17.560975610,121 days 18:53:37.021276596,6.584206638519275,29404.356937310255,1.33159325499432,0.861444174180694,1.2353216896055437,1.9458583241628988,-0.7830859587989748,236.804410124236,1.6296880938085032,61.85301785626347,6.2352056702362155
180,60,12,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,60,15,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1246072.22,24.60722199999999,463.29777520758944,99.64271209558977,0.0,5.590386725366821,113 days,28,18,10,20936.679999999986,88.88888888888889,55.90986644702005,-21.25108601216334,24.085112021127674,-15.990506509731306,40 days 04:30:00,76 days 12:00:00,7.7477772715828825,12507.529999999999,0.8667290362342736,0.6555503194958576,1.6726798896288735,1.6443804710205518,0.0,0.0,0.0,0.0,22.127783000000008
180,60,15,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2572812.6807534597,157.28126807534596,463.29777520758944,99.56934775463037,0.0,19.252670899182935,366 days,148,133,15,-31201.430000000037,60.150375939849624,967.7617338972121,-54.48673952695782,47.85719634420005,-13.681150393660301,131 days 17:06:00,104 days 07:41:53.207547170,5.101384289506527,12060.256471830522,1.2656163999899814,0.8684375675510645,1.2949291733493982,1.7953487302883853,0.0,24.001601692587975,5.319746945346134,107.49321748609042,-3.8021164287663245
180,60,15,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3059992.24596972,205.999224596972,463.29777520758944,99.6538982757257,0.0,30.428492999504087,433 days,183,169,14,8537.30000000012,60.946745562130175,967.7617338972121,-54.48673952695782,56.5052439126501,-16.293581410177495,141 days 18:52:25.631067962,125 days 21:27:16.363636364,3.8222384430356806,12138.786662542727,1.3661337492568506,0.6598623245802654,1.24998737568992,1.9339305038597796,-19.513836884389,133.34698061332375,4.5341509106749776,87.66034613980753,-12.176271749322407
180,60,15,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3059715.8615025105,205.97158615025103,463.29777520758944,99.90670931902218,0.0,32.07497112529171,636 days,214,199,15,-83859.29000000001,59.2964824120603,433.1103678929766,-64.44965943974948,45.82343600383381,-14.731590614501469,143 days 09:09:09.152542372,113 days,3.8393790751001764,10771.734429660844,1.131778412433722,0.6259348317299851,1.1933752728505416,1.5928581138541267,-17.03544359056598,149.74818273405563,-2.5501816705902245,80.70393270224258,-10.618971007568396
180,60,15,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2521123.1228977907,152.11231228977908,463.29777520758944,99.99842225964672,0.0,49.60191171762997,823 days,163,148,15,6085.059999999969,64.86486486486487,459.0427728333223,-42.722371967654986,48.71799062100788,-13.64345575806783,150 days 22:00:00,114 days 15:13:50.769230770,2.7604540313950836,10236.743668228306,0.7504304626416828,0.32927827048139496,1.1311069603638713,1.0839143134915046,-21.233322025762998,133.19826107540348,-7.063819020169077,74.93159855303907,-8.268459746170219
180,60,15,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,5140111.327013582,414.0111327013582,463.29777520758944,99.99177747905702,0.0,40.536591972263736,692 days,171,166,5,305599.30000000016,65.06024096385542,551.1824324324325,-44.60784077438169,47.98281110025839,-13.071048210354352,143 days 16:40:00.000000002,122 days 01:14:28.965517242,6.797339608052559,23099.470042250483,1.3382573604738661,0.7576537013515211,1.2366525725558593,1.9531396777432317,-8.018511379020977,243.05153375087113,-0.9558190792455491,71.90544836034081,6.255444780968149
180,60,15,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,60,20,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1210015.46,21.001546,463.29777520758944,99.07100605113676,0.0,5.808015975888237,113 days,35,21,14,12438.830000000034,90.47619047619048,55.909866447020065,-21.25108601216334,23.600556724687195,-15.990506509731306,40 days 08:50:31.578947368,76 days 12:00:00,8.199107656879676,9408.410952380951,0.7398498134925874,0.5454487360465761,1.5443117721827744,1.34858609517656,0.0,0.0,0.0,0.0,19.068672
180,60,20,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2645097.157526671,164.50971575266712,463.29777520758944,99.70113617379502,0.0,16.05834581843313,300 days,191,171,20,-68180.60999999996,60.23391812865497,967.7617338972119,-54.48673952695782,54.70899047666965,-14.059639621652009,134 days 15:36:41.941747572,106 days 02:49:24.705882354,5.9479790020423655,10019.16823115012,1.3001119286144536,1.0742109674194762,1.2975504879199926,1.8163025753408304,0.0,24.826069176776986,13.126621470899332,103.60069414882796,-6.299749502001643
180,60,20,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3051933.532743859,205.1933532743859,463.29777520758944,99.6538982757257,0.0,28.656971763788547,420 days,229,211,18,-18552.62999999996,60.66350710900474,967.7617338972119,-55.25,60.896403539137204,-15.181076032746413,150 days 08:03:45,127 days 20:49:09.397590362,4.098550414835408,9812.730629117821,1.4058297244355922,0.6988464045144739,1.2588652594255885,1.9764706407980464,-18.192236240900993,131.54948456578063,3.934434920857882,86.24040528966916,-11.739814856789893
180,60,20,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3150788.3811539304,215.07883811539307,463.29777520758944,99.90670931902218,0.0,30.112527032640994,643 days,274,257,17,-21089.16999999994,59.53307392996109,433.11036789297657,-64.44965943974948,43.822306732079525,-14.970870564887557,142 days 23:03:31.764705882,113 days 15:13:50.769230770,3.9842313414155144,8450.885413050311,1.1461278467410647,0.6859081451379752,1.196196944310759,1.617244568228103,-14.289123898305952,131.6433857336629,-0.13950264422071745,86.86260884756106,-9.380613669194759
180,60,20,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2619902.2313232804,161.990223132328,463.29777520758944,99.99842225964672,0.0,49.35632676131806,818 days,207,187,20,17422.690000000068,64.70588235294117,459.0427728333224,-44.94773519163763,49.050147337843,-13.419401692169494,146 days 22:12:53.553719008,112 days 11:38:10.909090910,2.9770358313946743,8569.409311889196,0.7688960612407896,0.34578348307815976,1.1340208638888554,1.1108730341892115,-20.85495082103199,151.5723277316958,-4.311314198790362,62.479573575459256,-8.925771269223045
180,60,20,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,4616688.872780701,361.6688872780701,463.29777520758944,99.99177747905702,0.0,41.38128642127332,693 days,219,213,6,286161.00000000006,62.91079812206573,551.1824324324325,-44.60784077438169,46.06387711701549,-12.695803479454066,144 days 10:01:47.462686566,121 days 05:28:06.075949366,5.7737377091924555,15636.281092867139,1.2943393214333674,0.6871720697853703,1.229265919873931,1.8856831119384616,-9.130286958342976,228.04418705976695,-2.4787809379669246,67.48931658734527,5.759083059859368
180,60,20,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,60,25,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1225621.28,22.562127999999994,463.29777520758944,98.35779796633042,0.0,5.146228642389991,92 days,50,27,23,34182.93999999998,85.18518518518519,55.90986644702004,-21.251086012163338,23.836535698047612,-15.914848685307293,39 days 12:31:18.260869565,69 days 12:00:00,7.463493639089214,7090.308888888888,0.8138142961361424,0.6576656359033136,1.6222579372412118,1.5587576732123145,0.0,0.0,0.0,0.0,19.820672
180,60,25,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2473272.86271202,147.32728627120198,463.29777520758944,99.70113617379502,0.0,15.213272792010034,300 days,227,206,21,-82638.62000000001,63.10679611650486,967.7617338972118,-55.984523645743764,48.27028479516731,-14.479054090852179,131 days 16:03:41.538461540,109 days 11:22:06.315789474,5.604189545274479,7552.9683626797105,1.2432279950121665,1.0496557358002705,1.2835774446567223,1.7256647028057328,0.0,24.950931116577006,11.956774698558371,92.98194631447257,-5.976780909983822
180,60,25,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2898483.2468510605,189.84832468510606,463.29777520758944,99.6538982757257,0.0,29.706756675992402,434 days,278,258,20,-23773.18999999996,61.627906976744185,1274.2331288343557,-55.25,62.208373428472875,-14.253464986685755,150 days 11:10:11.320754716,125 days 10:54:32.727272728,3.950293330548721,7450.606344383952,1.366315585991034,0.6401932179431788,1.2500116727784063,1.909737327192166,-19.454056719324996,127.89493699218299,5.983974372068103,75.8787987974887,-10.604648424045417
180,60,25,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3000563.7528435607,200.05637528435608,463.29777520758944,99.90670931902218,0.0,30.365835499857557,637 days,345,321,24,-45690.32999999996,60.12461059190031,462.3867735849056,-79.20353982300885,44.295321766769966,-15.967730506786445,141 days 04:28:36.062176164,116 days 03:11:15,3.7259044817111135,6374.623311039133,1.1449415426836942,0.6485560357987117,1.1974054315632219,1.6007855835266478,-14.351083210450993,142.2265807322369,-5.039031114593315,78.55213202716457,-8.652076191000534
180,60,25,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2717490.0522481003,171.74900522481002,463.29777520758944,99.99842225964672,0.0,49.57960237017885,821 days,253,230,23,-43843.44999999994,65.21739130434783,459.0427728333224,-44.94773519163763,48.396950994645806,-13.703836593743418,144 days 13:26:24,115 days 06:00:00,3.4052013206230174,7657.971748904785,0.7964669444336769,0.35839623154005035,1.1390112917844524,1.1524786435378052,-21.244185244895995,146.93376819200842,-0.5071821387466461,70.75827375128169,-11.19161108256729
180,60,25,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,4813087.115133169,381.3087115133169,463.29777520758944,99.99177747905702,0.0,41.28330029308761,693 days,257,249,8,373388.49,65.46184738955823,551.1824324324325,-44.60784077438169,45.0606593547079,-12.527290075701114,139 days 11:20:14.723926380,120 days 08:55:48.837209302,5.908396109552842,13814.050703346067,1.2754326852745383,0.7100803406875084,1.2248709145538819,1.8642763208474824,-9.046391938417987,230.94715973321888,1.2931960003115446,65.4865135315372,7.541478015085665
180,60,25,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,60,30,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1226427.3738748,22.642737387479997,463.29777520758944,98.39392228461821,0.0,5.087304511048141,92 days,58,33,25,29287.839999999993,84.84848484848484,55.90986644702005,-21.25108601216335,23.437431390538215,-13.755833856653538,43 days 09:25:42.857142857,70 days 19:12:00,9.941014466699015,5973.925268933333,0.8386375085524804,0.6674692076678511,1.6532829881521578,1.665952719722498,0.0,0.0,0.0,0.0,19.678906387479973
180,60,30,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2368959.8128779996,136.89598128779997,463.29777520758944,99.70113617379502,0.0,14.6410193372384,300 days,260,238,22,-48890.41999999998,61.76470588235294,967.7617338972118,-55.984523645743764,48.0506907499484,-14.223581589517101,135 days 21:42:51.428571428,109 days 06:51:25.714285714,5.364551823923631,5957.35391965546,1.2060202677950302,1.0350375970529229,1.278045975311061,1.6585042619291634,0.0,25.680139751837004,10.36656031306573,83.66600660514935,-5.535251910489562
180,60,30,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,3015844.61542544,201.58446154254398,463.29777520758944,99.6538982757257,0.0,29.681238362968486,420 days,315,292,23,-14952.849999999977,62.328767123287676,2428.104509803921,-55.25,81.44589507504433,-14.091143111382557,156 days 20:10:32.967032966,123 days 20:30:32.727272728,4.230775978127355,6954.78584049808,1.4301464544395612,0.6668677499719959,1.264902116169307,2.0012748492009886,-19.433067104349995,134.71324943084133,3.698683219530343,80.13165847533685,-9.9592927790053
180,60,30,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2638659.5859953193,163.86595859953192,463.29777520758944,99.90670931902218,0.0,31.18452132004071,647 days,376,358,18,16295.820000000022,59.49720670391061,462.3867735849057,-79.20353982300885,46.21869118054716,-16.07704368978407,148 days 02:35:29.577464788,119 days 04:38:04.137931034,3.085416484710151,4531.742363115417,1.0913567601646892,0.5516620704426157,1.1886401724732218,1.5002999620460993,-15.395177801451995,136.77680179251684,-6.932374461087466,60.994698151977374,-8.074122520943785
180,60,30,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,2768412.16763952,176.841216763952,463.29777520758944,99.99842225964672,0.0,49.441088645169465,821 days,292,266,26,-81483.78000000001,65.78947368421053,459.0427728333223,-44.94773519163763,49.2381481982548,-14.179309142925689,149 days 09:27:46.285714284,119 days 07:07:15.164835166,3.564094826129357,6954.496043757594,0.8096741482298522,0.3666462948717332,1.1422199825030135,1.1716209860448532,-21.228564249772,145.20973962536672,0.8810496157073855,72.40449828954563,-11.320573680410005
180,60,30,64,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,4606634.52536755,360.66345253675496,463.29777520758944,99.99177747905702,0.0,41.341371299429746,694 days,294,283,11,273778.08999999985,66.07773851590106,551.1824324324325,-44.60784077438169,43.171531638702504,-12.668332123171957,142 days 01:40:06.417112298,121 days 11:30:00,5.7619718589839675,11776.877863489575,1.2939689330206698,0.6867275991431304,1.22982850950868,1.886216771021263,-9.096277886733972,225.10742644989662,0.42171353223883107,62.15017357752751,6.9846434172759775
180,60,30,16,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1000000.0,0.0,463.29777520758944,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf,0.0,0.0,0.0,0.0,0.0
180,180,10,2048,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1194239.15,19.423914999999997,463.29777520758944,99.48458752246586,0.0,12.47580541144275,69 days,13,3,10,101341.14999999998,100.0,41.7156641037238,18.736195140689514,31.039508637026657,,142 days,,inf,30965.999999999996,0.5159659730754889,0.23619312888006574,1.286648568118274,0.8493197446536079,0.0,0.0,0.0,0.0,18.247798
180,180,10,1024,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1757244.0782572,75.72440782572001,463.29777520758944,99.81546165650872,0.0,28.411900313109495,334 days,43,33,10,54479.96120199997,66.66666666666666,272.74368231046935,-47.445254484979046,64.75430290720907,-25.306482387801704,346 days 02:10:54.545454544,204 days 19:38:10.909090908,4.488756505591199,21295.882335006063,0.6111143486799518,0.3400624538093377,1.1362662434788953,0.8038628023249608,0.0,17.642661194778025,-14.481037553820297,96.89971978400528,-12.729195860065973
180,180,10,512,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1594128.175258805,59.4128175258805,463.29777520758944,99.71823176188548,0.0,33.04898571873984,446 days,57,47,10,-12001.220000000008,63.829787234042556,722.5227711841017,-61.48148148148148,66.54822481945816,-21.205199270042012,331 days 03:12:00,295 days 09:52:56.470588236,3.081445929632104,12896.37011188947,0.5419731647984103,0.23988208421494067,1.097874657042098,0.7236142444463329,-26.257831976305507,100.58458812661672,-9.960231128010903,37.187250338504015,-7.826749120195443
180,180,10,256,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1516826.94974896,51.682694974896,463.29777520758944,99.90876394351773,0.0,38.72952088741396,1070 days,62,52,10,11109.500000000015,51.92307692307693,443.9480519480519,-59.2586198275862,56.87553871716812,-22.791702272843555,335 days,310 days 07:40:48,2.517241107659338,9725.335572095388,0.4796728159354172,0.18212807845968357,1.0796191497648335,0.6707272212830645,-23.596010136162977,58.00825267829728,-1.3417748137939485,58.15636729255708,-11.956942951341897
180,180,10,128,0.5,0.5,2017-01-02 09:15:00,2025-12-31 09:15:00,2231 days,1000000.0,1696686.75304835,69.66867530483502,463.29777520758944,99.98427320410143,0.0,56.219248842491034,1313 days,49,39,10,-19570.32219999998,66.66666666666666,493.92220421393836,-52.74819555049266,59.63407662322558,-22.044228503030492,283 days 15:41:32.307692304,224 days 12:55:23.076923076,2.1829907890278717,18365.56603200897,0.4584164045241605,0.16070012006827233,1.0775107738693952,0.6508521693650565,-29.72795359518302,61.898575914414664,27.281903645868177,29.535388702027337,-3.0411989313447334
